Year,MO,DY,T2M,T2MDEW,TS,PRECTOTCORR,WS10M,PS,WD10M,SSM,SUSM,SSMA,SMP,SUSMA
2020,12,16,19.51,16.39,19.56,0.27,2.01,100.02,334.12,4.37,19.51,-0.44,0.18,-0.5
2020,12,17,18.49,14.29,18.25,0.0,2.8,99.93,327.0,4.37,19.67,-0.44,0.18,-0.49
2020,12,18,16.42,11.55,16.08,0.0,2.58,99.97,319.5,4.37,19.83,-0.45,0.18,-0.47
2020,12,19,12.91,6.04,12.51,0.0,2.73,100.11,330.25,4.37,19.98,-0.45,0.19,-0.46
2020,12,20,12.49,5.72,11.87,0.0,2.99,100.09,325.75,4.27,19.66,-0.48,0.18,-0.49
2020,12,21,12.37,6.31,11.58,0.0,2.83,99.91,324.0,4.18,19.33,-0.5,0.18,-0.51
2020,12,22,13.47,5.94,12.11,0.0,2.28,99.81,314.38,4.08,19.0,-0.53,0.18,-0.53
2020,12,23,14.7,8.25,13.19,0.0,2.1,99.73,272.06,4.08,18.87,-0.53,0.18,-0.54
2020,12,24,16.22,9.33,14.09,0.0,1.63,99.71,275.31,4.08,18.73,-0.53,0.17,-0.55
2020,12,25,15.16,9.23,14.15,0.0,2.89,99.76,311.81,4.09,18.6,-0.54,0.17,-0.56
2020,12,26,14.29,7.6,13.41,0.0,3.07,99.85,325.5,4.03,18.49,-0.55,0.17,-0.57
2020,12,27,15.28,6.28,12.99,0.0,1.95,99.76,248.75,3.97,18.37,-0.56,0.17,-0.57
2020,12,28,16.95,7.73,13.89,0.0,1.43,99.69,237.75,3.91,18.26,-0.58,0.17,-0.58
2020,12,29,16.6,10.26,15.08,0.0,2.0,99.75,243.75,3.8,17.81,-0.6,0.17,-0.61
2020,12,30,15.28,10.73,14.51,0.0,2.85,99.91,336.19,3.7,17.36,-0.62,0.16,-0.64
2020,12,31,14.44,7.77,13.5,0.0,3.35,99.93,326.0,3.59,16.92,-0.64,0.16,-0.66
2021,1,1,14.96,9.14,14.11,0.0,2.79,99.96,332.75,3.61,16.85,-0.65,0.16,-0.65
2021,1,2,16.44,9.94,14.65,0.0,2.12,99.91,303.31,3.63,16.78,-0.65,0.16,-0.64
2021,1,3,18.35,10.79,16.12,0.0,1.22,99.73,187.44,3.66,16.71,-0.65,0.16,-0.64
2021,1,4,18.85,11.93,16.87,0.0,1.24,99.79,169.0,3.59,16.49,-0.66,0.15,-0.64
2021,1,5,19.37,13.95,17.8,0.0,1.91,99.8,261.69,3.52,16.27,-0.67,0.15,-0.65
2021,1,6,20.35,14.84,19.26,0.0,1.98,99.64,307.19,3.46,16.05,-0.68,0.15,-0.65
2021,1,7,21.8,15.07,20.93,0.0,2.34,99.51,280.38,3.44,15.87,-0.68,0.15,-0.65
2021,1,8,20.53,14.65,19.58,0.0,2.55,99.58,322.5,3.42,15.68,-0.67,0.15,-0.66
2021,1,9,21.37,14.71,20.03,0.0,1.52,99.53,276.88,3.39,15.5,-0.67,0.14,-0.66
2021,1,10,21.48,16.19,20.67,0.0,2.36,99.53,300.31,3.41,15.46,-0.65,0.14,-0.65
2021,1,11,20.12,15.8,19.83,0.0,3.0,99.7,322.06,3.43,15.43,-0.63,0.14,-0.64
2021,1,12,17.95,12.93,17.7,0.0,2.38,99.82,289.12,3.44,15.4,-0.61,0.14,-0.63
2021,1,13,16.07,8.88,15.71,0.0,1.99,99.82,237.19,3.36,15.16,-0.62,0.14,-0.62
2021,1,14,14.29,7.08,14.08,0.0,2.33,99.84,221.06,3.28,14.92,-0.64,0.14,-0.62
2021,1,15,14.38,5.51,12.96,0.0,1.87,99.69,231.5,3.19,14.68,-0.65,0.14,-0.62
2021,1,16,14.74,6.08,13.16,0.0,2.0,99.58,231.19,3.17,14.45,-0.64,0.14,-0.62
2021,1,17,14.79,6.76,13.15,0.0,1.84,99.86,40.12,3.15,14.22,-0.62,0.13,-0.63
2021,1,18,15.67,8.18,13.61,0.0,1.37,99.85,232.88,3.13,13.99,-0.61,0.13,-0.63
2021,1,19,16.86,9.69,15.41,0.0,1.84,99.59,223.75,3.07,13.84,-0.62,0.13,-0.63
2021,1,20,18.07,12.76,17.46,0.0,3.16,99.53,287.19,3.02,13.7,-0.62,0.13,-0.63
2021,1,21,16.15,8.1,15.47,0.0,3.26,99.64,315.19,2.97,13.55,-0.62,0.13,-0.63
2021,1,22,15.32,6.43,14.23,0.0,1.96,99.78,279.06,2.94,13.34,-0.63,0.13,-0.63
2021,1,23,16.19,6.54,14.28,0.0,1.66,99.67,227.0,2.9,13.12,-0.63,0.12,-0.63
2021,1,24,16.65,9.8,15.46,0.0,2.09,99.73,186.56,2.87,12.91,-0.63,0.12,-0.64
2021,1,25,17.98,12.01,16.93,0.0,1.28,99.85,190.56,2.93,12.97,-0.59,0.12,-0.62
2021,1,26,16.94,10.4,16.68,0.0,2.2,99.85,187.25,2.99,13.04,-0.55,0.12,-0.6
2021,1,27,15.73,8.61,15.51,0.0,2.74,99.92,250.94,3.05,13.1,-0.51,0.12,-0.58
2021,1,28,15.04,6.33,14.6,0.0,2.68,99.98,225.25,3.04,13.15,-0.5,0.13,-0.56
2021,1,29,16.73,7.26,15.65,0.15,1.73,99.9,243.0,3.02,13.2,-0.49,0.13,-0.53
2021,1,30,14.94,5.31,14.8,0.01,3.45,99.87,320.81,3.0,13.25,-0.48,0.13,-0.51
2021,1,31,13.62,3.25,12.98,0.0,2.7,100.04,291.44,2.94,13.07,-0.51,0.12,-0.52
2021,2,1,14.63,3.76,13.61,0.0,2.61,100.16,320.0,2.87,12.89,-0.53,0.12,-0.54
2021,2,2,15.38,4.97,14.31,0.0,2.52,100.08,303.12,2.8,12.71,-0.55,0.12,-0.55
2021,2,3,16.73,6.19,15.38,0.0,2.46,99.98,324.38,2.79,12.59,-0.54,0.12,-0.55
2021,2,4,18.43,6.35,16.41,0.0,1.73,99.94,217.19,2.77,12.47,-0.53,0.12,-0.55
2021,2,5,20.2,7.24,17.88,0.0,1.09,99.77,216.06,2.76,12.35,-0.52,0.12,-0.55
2021,2,6,18.78,9.97,18.53,0.57,2.84,99.73,319.31,2.71,12.17,-0.53,0.12,-0.56
2021,2,7,17.52,9.55,17.48,0.55,3.52,99.89,317.19,2.67,11.99,-0.54,0.11,-0.57
2021,2,8,17.05,6.6,16.57,0.0,3.11,99.93,320.56,2.62,11.82,-0.54,0.11,-0.58
2021,2,9,18.87,6.23,17.37,0.0,1.69,99.81,221.75,2.63,11.77,-0.51,0.11,-0.57
2021,2,10,19.52,8.62,18.28,0.0,2.04,99.61,205.31,2.63,11.73,-0.48,0.11,-0.57
2021,2,11,20.08,9.7,18.71,0.0,1.91,99.61,310.56,2.63,11.69,-0.45,0.11,-0.57
2021,2,12,21.09,8.65,19.09,0.0,1.69,99.69,227.44,2.61,11.66,-0.46,0.11,-0.56
2021,2,13,21.48,9.16,19.8,0.0,1.06,99.74,221.56,2.59,11.63,-0.47,0.11,-0.56
2021,2,14,21.34,8.44,19.51,0.0,1.26,99.69,258.12,2.56,11.6,-0.47,0.11,-0.55
2021,2,15,20.36,8.22,19.47,0.0,2.74,99.56,272.88,2.57,11.53,-0.47,0.11,-0.56
2021,2,16,21.74,9.16,20.59,0.0,1.85,99.53,193.25,2.57,11.47,-0.47,0.11,-0.57
2021,2,17,22.05,10.53,21.51,0.04,1.92,99.64,232.5,2.57,11.41,-0.47,0.11,-0.57
2021,2,18,22.56,11.08,22.34,0.0,1.5,99.86,316.38,2.59,11.45,-0.47,0.11,-0.57
2021,2,19,22.65,12.09,22.95,0.01,2.75,100.0,226.81,2.6,11.5,-0.46,0.11,-0.56
2021,2,20,21.85,9.51,21.54,0.0,2.21,100.02,322.94,2.61,11.54,-0.46,0.11,-0.56
2021,2,21,21.73,7.48,21.18,0.0,2.77,99.9,321.19,2.58,11.48,-0.47,0.11,-0.57
2021,2,22,22.0,7.39,21.31,0.0,2.28,99.78,318.62,2.55,11.42,-0.49,0.11,-0.58
2021,2,23,22.74,7.54,21.41,0.0,1.82,99.59,299.38,2.52,11.35,-0.5,0.11,-0.59
2021,2,24,23.44,8.82,22.48,0.0,2.09,99.41,306.56,2.51,11.24,-0.5,0.11,-0.6
2021,2,25,24.05,8.18,23.0,0.0,2.88,99.26,293.06,2.49,11.12,-0.5,0.1,-0.62
2021,2,26,24.43,8.85,23.73,0.0,2.99,99.06,291.81,2.48,11.0,-0.5,0.1,-0.63
2021,2,27,24.81,8.51,23.87,0.0,3.31,99.09,293.81,2.46,10.94,-0.51,0.1,-0.63
2021,2,28,26.27,10.15,25.78,0.0,2.56,99.18,226.31,2.45,10.88,-0.51,0.1,-0.64
2021,3,1,26.02,10.26,25.75,0.0,2.88,99.45,253.81,2.43,10.82,-0.52,0.1,-0.64
2021,3,2,25.31,8.31,24.64,0.0,2.07,99.56,196.5,2.42,10.73,-0.52,0.1,-0.65
2021,3,3,24.07,3.32,23.28,0.0,1.94,99.54,268.62,2.4,10.63,-0.53,0.1,-0.66
2021,3,4,25.0,4.4,23.69,0.0,2.12,99.49,237.62,2.39,10.53,-0.54,0.1,-0.67
2021,3,5,25.99,6.71,24.94,0.0,2.58,99.33,227.5,2.39,10.5,-0.54,0.1,-0.67
2021,3,6,25.01,6.8,25.11,0.0,2.84,99.38,240.75,2.39,10.46,-0.54,0.1,-0.67
2021,3,7,26.1,4.17,24.97,0.0,1.33,99.51,211.56,2.4,10.43,-0.54,0.1,-0.68
2021,3,8,26.72,6.58,26.08,0.0,1.34,99.57,253.25,2.42,10.47,-0.53,0.1,-0.67
2021,3,9,27.15,11.94,27.41,0.0,1.92,99.47,234.31,2.44,10.52,-0.53,0.1,-0.67
2021,3,10,27.88,13.98,28.29,0.71,1.22,99.48,151.81,2.46,10.56,-0.52,0.1,-0.67
2021,3,11,27.31,16.25,27.32,5.83,1.38,99.62,138.62,2.58,10.8,-0.48,0.1,-0.64
2021,3,12,27.51,17.98,28.28,1.88,1.91,99.76,143.88,2.7,11.05,-0.44,0.11,-0.62
2021,3,13,26.87,15.87,27.23,1.87,2.1,99.7,270.12,2.82,11.29,-0.4,0.11,-0.59
2021,3,14,26.57,11.46,26.8,0.0,2.62,99.51,240.56,2.79,11.47,-0.4,0.11,-0.56
2021,3,15,26.58,10.57,27.08,0.0,2.01,99.42,285.5,2.76,11.64,-0.4,0.11,-0.53
2021,3,16,27.08,9.14,26.88,0.0,2.59,99.4,304.06,2.73,11.82,-0.4,0.11,-0.5
2021,3,17,27.79,9.03,27.26,0.0,2.18,99.35,250.5,2.65,11.64,-0.42,0.11,-0.51
2021,3,18,27.65,8.78,27.48,0.0,2.82,99.33,288.25,2.56,11.46,-0.44,0.11,-0.52
2021,3,19,28.97,9.21,28.33,0.0,1.91,99.24,278.44,2.48,11.27,-0.46,0.11,-0.53
2021,3,20,28.97,11.33,29.12,0.0,2.16,99.08,248.88,2.47,11.11,-0.45,0.11,-0.54
2021,3,21,29.69,12.39,30.15,0.01,1.74,99.14,241.0,2.46,10.95,-0.45,0.1,-0.55
2021,3,22,30.75,12.33,31.29,0.0,1.2,99.37,202.0,2.45,10.8,-0.45,0.1,-0.56
2021,3,23,30.8,12.8,30.93,0.0,1.2,99.43,221.75,2.44,10.77,-0.45,0.1,-0.56
2021,3,24,31.24,13.39,31.79,0.0,3.37,99.33,289.31,2.44,10.75,-0.45,0.1,-0.56
2021,3,25,29.82,9.4,30.32,0.0,2.92,99.28,307.38,2.43,10.72,-0.46,0.1,-0.56
2021,3,26,29.07,7.99,29.69,0.0,2.52,99.29,249.12,2.41,10.64,-0.46,0.1,-0.57
2021,3,27,28.98,6.11,29.16,0.0,1.8,99.24,232.19,2.39,10.56,-0.47,0.1,-0.58
2021,3,28,29.47,11.01,30.11,0.0,1.34,99.08,163.56,2.37,10.48,-0.47,0.1,-0.58
2021,3,29,30.12,13.11,30.7,0.0,2.8,98.83,235.0,2.38,10.46,-0.47,0.1,-0.59
2021,3,30,31.78,7.73,31.24,0.0,3.9,98.4,261.94,2.38,10.45,-0.47,0.1,-0.59
2021,3,31,30.8,4.13,31.09,0.0,4.88,98.23,296.56,2.39,10.43,-0.47,0.1,-0.59
2021,4,1,30.3,2.81,31.15,0.0,2.45,98.46,244.25,2.39,10.43,-0.47,0.1,-0.59
2021,4,2,29.43,2.35,29.92,0.0,2.05,98.85,243.94,2.38,10.43,-0.47,0.1,-0.6
2021,4,3,29.58,8.76,30.83,0.0,1.77,99.05,192.69,2.38,10.43,-0.47,0.1,-0.6
2021,4,4,30.4,6.45,31.28,0.0,1.22,99.13,233.12,2.38,10.41,-0.45,0.1,-0.6
2021,4,5,29.34,7.68,30.56,0.57,1.7,99.28,201.12,2.38,10.39,-0.42,0.1,-0.6
2021,4,6,30.02,13.19,31.46,0.03,4.08,99.2,173.5,2.38,10.37,-0.4,0.1,-0.6
2021,4,7,31.19,16.13,33.28,0.0,3.45,99.15,193.69,2.48,10.6,-0.38,0.1,-0.57
2021,4,8,31.78,18.05,34.21,0.24,3.48,98.97,162.75,2.57,10.83,-0.35,0.1,-0.53
2021,4,9,31.87,18.58,34.12,0.56,3.15,99.05,163.06,2.67,11.06,-0.32,0.11,-0.49
2021,4,10,32.96,14.58,35.24,0.03,1.82,99.24,218.0,2.59,11.02,-0.35,0.1,-0.49
2021,4,11,33.1,13.55,35.05,0.0,2.44,99.32,221.0,2.51,10.97,-0.37,0.1,-0.48
2021,4,12,32.21,14.35,33.45,4.14,2.55,99.38,188.25,2.44,10.93,-0.4,0.1,-0.48
2021,4,13,32.21,12.05,33.3,0.0,2.84,99.25,212.38,2.43,10.8,-0.42,0.1,-0.49
2021,4,14,32.55,10.57,34.14,0.0,2.73,99.1,223.94,2.41,10.67,-0.43,0.1,-0.51
2021,4,15,32.71,10.12,34.18,0.0,2.33,98.95,215.12,2.4,10.54,-0.44,0.1,-0.52
2021,4,16,32.52,10.46,34.13,0.0,2.74,99.01,163.62,2.44,10.64,-0.44,0.1,-0.52
2021,4,17,32.33,14.64,34.44,0.65,4.34,99.14,193.12,2.49,10.74,-0.44,0.1,-0.52
2021,4,18,31.76,15.21,32.9,3.94,2.72,99.15,238.81,2.53,10.84,-0.44,0.1,-0.52
2021,4,19,31.8,7.85,32.27,0.35,2.55,98.96,286.88,2.5,10.79,-0.46,0.1,-0.54
2021,4,20,31.97,7.62,33.55,0.0,1.84,98.92,225.12,2.47,10.73,-0.48,0.1,-0.56
2021,4,21,32.48,15.34,34.48,0.74,3.04,99.02,187.31,2.44,10.68,-0.5,0.1,-0.58
2021,4,22,30.62,19.06,31.03,17.99,2.49,99.17,150.88,2.42,10.62,-0.5,0.1,-0.59
2021,4,23,29.95,14.62,30.69,0.03,2.26,99.18,188.81,2.41,10.57,-0.51,0.1,-0.61
2021,4,24,30.93,10.5,31.87,0.0,3.21,99.04,220.69,2.39,10.51,-0.51,0.1,-0.62
2021,4,25,31.82,11.44,33.44,0.0,2.68,98.95,190.5,2.39,10.48,-0.51,0.1,-0.63
2021,4,26,32.81,11.92,33.33,0.0,1.87,98.95,177.81,2.38,10.44,-0.52,0.1,-0.63
2021,4,27,33.51,7.22,34.3,0.0,1.09,99.0,263.75,2.38,10.41,-0.52,0.1,-0.64
2021,4,28,32.4,15.37,34.38,0.0,2.71,99.15,160.56,2.7,10.66,-0.45,0.1,-0.63
2021,4,29,32.05,17.6,33.73,0.02,5.04,99.17,165.44,3.02,10.91,-0.38,0.11,-0.61
2021,4,30,32.37,18.12,34.26,2.66,4.24,99.06,180.12,3.34,11.16,-0.31,0.11,-0.6
2021,5,1,31.21,19.03,32.53,9.45,2.79,99.1,197.25,3.66,12.6,-0.24,0.13,-0.5
2021,5,2,31.19,19.08,32.63,0.86,2.48,99.12,193.06,3.99,14.04,-0.18,0.14,-0.41
2021,5,3,30.97,19.26,32.12,7.34,2.78,98.99,205.69,4.31,15.47,-0.11,0.16,-0.32
2021,5,4,29.2,20.07,30.56,10.07,3.34,99.1,171.62,4.22,16.46,-0.14,0.16,-0.25
2021,5,5,28.98,19.64,30.4,2.89,3.37,99.13,167.56,4.12,17.44,-0.16,0.17,-0.19
2021,5,6,29.81,21.18,31.33,9.3,3.09,99.22,183.0,4.03,18.42,-0.19,0.18,-0.13
2021,5,7,30.05,21.82,30.87,17.09,3.52,99.27,187.38,4.0,18.02,-0.19,0.17,-0.16
2021,5,8,30.23,20.82,31.65,7.43,3.18,99.16,200.44,3.98,17.62,-0.2,0.17,-0.19
2021,5,9,30.87,20.82,32.08,2.94,4.22,99.01,198.62,3.96,17.22,-0.21,0.17,-0.22
2021,5,10,31.18,20.03,32.69,2.93,3.26,98.89,225.88,6.36,20.09,0.36,0.21,-0.01
2021,5,11,30.85,21.48,32.05,6.1,2.91,98.82,188.25,8.76,22.96,0.94,0.25,0.2
2021,5,12,30.45,21.12,31.75,10.25,2.53,98.72,178.5,11.17,25.83,1.51,0.29,0.41
2021,5,13,30.68,20.7,32.4,3.41,2.23,98.71,191.12,9.42,27.82,1.07,0.29,0.56
2021,5,14,31.27,20.01,33.08,0.89,1.93,98.64,235.69,7.68,29.81,0.64,0.29,0.71
2021,5,15,32.63,17.17,34.37,0.07,2.64,98.77,201.12,5.94,31.81,0.2,0.29,0.86
2021,5,16,32.9,19.89,35.01,0.92,2.93,98.89,212.19,6.2,31.02,0.3,0.29,0.8
2021,5,17,34.06,21.87,35.77,0.05,3.95,98.87,210.25,6.46,30.24,0.4,0.28,0.73
2021,5,18,35.1,20.95,37.04,0.67,3.13,98.77,221.38,6.73,29.46,0.5,0.28,0.67
2021,5,19,32.67,23.4,33.69,11.49,1.95,98.76,224.19,7.98,30.94,0.82,0.3,0.82
2021,5,20,29.3,24.28,29.89,4.91,2.07,98.81,139.19,9.23,32.43,1.15,0.32,0.97
2021,5,21,29.76,25.36,30.17,7.57,1.58,98.76,221.69,10.48,33.92,1.48,0.34,1.12
2021,5,22,31.62,22.19,32.65,1.22,1.55,98.64,282.12,11.95,36.09,1.77,0.37,1.31
2021,5,23,31.83,18.46,33.13,1.44,2.94,98.62,332.06,13.42,38.26,2.06,0.4,1.5
2021,5,24,32.19,17.94,33.28,0.73,3.48,98.58,154.81,14.89,40.43,2.36,0.43,1.7
2021,5,25,28.66,23.78,29.23,19.62,4.7,98.3,58.69,16.92,55.28,2.61,0.56,2.41
2021,5,26,27.34,24.01,27.37,23.45,11.88,97.69,55.81,18.96,70.12,2.86,0.69,3.12
2021,5,27,28.65,24.73,28.82,25.76,11.6,97.78,136.0,20.99,84.97,3.1,0.82,3.83
2021,5,28,29.99,24.51,30.43,6.17,5.96,98.65,160.31,20.24,84.2,2.77,0.81,3.65
2021,5,29,30.35,24.69,31.25,4.62,3.42,98.8,166.75,19.49,83.43,2.43,0.8,3.47
2021,5,30,30.4,25.48,30.94,16.56,3.37,98.65,194.75,18.73,82.66,2.09,0.79,3.29
2021,5,31,30.6,24.69,30.93,10.44,3.57,98.41,237.62,17.61,81.32,1.83,0.77,3.0
2021,6,1,30.37,25.31,30.63,6.84,2.38,98.61,212.44,16.48,79.97,1.57,0.75,2.72
2021,6,2,29.69,24.39,30.0,5.2,2.33,98.79,237.75,15.35,78.63,1.32,0.73,2.43
2021,6,3,29.73,23.78,30.13,0.0,2.51,98.93,231.81,15.08,75.85,1.22,0.7,2.19
2021,6,4,31.15,23.8,31.83,0.09,2.77,98.88,235.75,14.8,73.08,1.12,0.68,1.95
2021,6,5,31.37,23.37,31.79,0.54,4.66,98.78,238.44,14.53,70.31,1.03,0.66,1.71
2021,6,6,31.48,23.51,31.95,1.55,3.57,98.69,251.06,15.7,68.68,1.09,0.65,1.54
2021,6,7,32.39,23.64,32.85,0.45,4.34,98.54,250.75,16.87,67.06,1.15,0.65,1.36
2021,6,8,32.07,24.09,32.73,8.06,3.95,98.38,238.38,18.05,65.44,1.22,0.64,1.19
2021,6,9,28.96,25.66,29.25,21.88,3.02,98.35,164.31,19.99,71.12,1.44,0.7,1.34
2021,6,10,27.51,24.67,27.85,12.7,2.66,98.25,102.31,21.93,76.8,1.66,0.76,1.49
2021,6,11,28.26,24.37,29.15,3.96,2.82,98.1,75.19,23.88,82.48,1.88,0.82,1.64
2021,6,12,28.02,24.78,28.52,12.15,2.71,98.17,68.69,24.36,88.76,1.88,0.87,1.78
2021,6,13,28.73,25.21,29.31,7.77,4.26,98.17,108.69,24.85,95.05,1.88,0.92,1.92
2021,6,14,29.02,25.48,29.62,12.97,4.39,97.93,136.19,25.33,101.33,1.89,0.98,2.05
2021,6,15,28.98,25.32,29.16,49.43,3.04,97.88,213.38,25.33,102.72,1.79,0.98,2.01
2021,6,16,27.85,25.49,28.11,45.84,3.1,97.99,200.75,25.32,104.11,1.69,0.99,1.96
2021,6,17,26.65,24.73,26.8,59.62,4.26,98.17,137.12,25.32,105.5,1.59,1.0,1.91
2021,6,18,27.12,24.3,27.3,42.6,3.73,98.44,188.0,25.19,105.33,1.5,1.0,1.83
2021,6,19,27.02,24.39,27.08,14.47,3.17,98.51,225.94,25.06,105.15,1.41,0.99,1.74
2021,6,20,27.3,24.94,27.35,15.88,3.73,98.57,222.12,24.93,104.97,1.33,0.99,1.66
2021,6,21,27.47,24.89,27.33,16.84,3.38,98.56,223.56,25.06,105.08,1.28,0.99,1.58
2021,6,22,28.71,25.25,29.3,1.56,2.09,98.52,171.38,25.18,105.19,1.23,1.0,1.51
2021,6,23,28.0,25.94,28.15,3.81,4.12,98.57,138.69,25.31,105.3,1.18,1.0,1.44
2021,6,24,28.94,25.25,29.26,0.47,3.9,98.47,199.06,24.67,105.18,1.07,0.99,1.37
2021,6,25,28.67,25.13,29.29,27.39,2.49,98.4,146.75,24.03,105.06,0.95,0.98,1.3
2021,6,26,28.54,25.7,28.93,22.67,3.63,98.55,161.62,23.38,104.94,0.83,0.98,1.23
2021,6,27,28.69,25.68,29.33,4.79,3.46,98.83,163.88,23.39,103.75,0.8,0.97,1.16
2021,6,28,28.62,25.55,28.98,2.89,4.46,98.79,206.75,23.39,102.57,0.77,0.96,1.08
2021,6,29,28.9,25.9,28.87,7.22,5.34,98.57,223.69,23.4,101.39,0.75,0.95,1.0
2021,6,30,29.38,26.63,29.08,8.74,5.02,98.37,228.0,23.75,101.69,0.76,0.96,0.97
2021,7,1,28.96,26.38,28.94,5.33,3.48,98.29,253.06,24.1,101.98,0.77,0.96,0.95
2021,7,2,27.4,25.47,27.27,8.11,3.56,98.46,228.25,24.45,102.28,0.79,0.97,0.92
2021,7,3,27.55,25.73,27.48,9.75,2.27,98.53,241.12,24.65,103.15,0.78,0.98,0.92
2021,7,4,28.73,25.5,29.14,12.71,1.88,98.64,202.5,24.85,104.02,0.78,0.98,0.91
2021,7,5,28.43,25.68,28.65,8.22,2.12,98.65,192.12,25.05,104.9,0.78,0.99,0.9
2021,7,6,28.9,25.73,29.09,0.97,2.5,98.47,208.12,25.12,105.06,0.76,0.99,0.88
2021,7,7,28.99,26.23,28.94,8.32,2.89,98.45,211.25,25.18,105.24,0.75,1.0,0.85
2021,7,8,28.1,25.78,28.18,13.25,3.66,98.5,144.5,25.24,105.4,0.73,1.0,0.82
2021,7,9,28.51,25.27,28.99,2.81,3.59,98.43,150.12,25.23,105.29,0.71,1.0,0.79
2021,7,10,28.12,25.64,28.37,1.23,3.3,98.46,126.81,25.21,105.18,0.68,1.0,0.76
2021,7,11,27.9,25.85,27.9,10.38,3.17,98.68,119.81,25.2,105.07,0.65,0.99,0.72
2021,7,12,28.21,25.76,28.57,10.54,3.62,98.81,120.44,24.42,104.88,0.45,0.99,0.69
2021,7,13,27.75,25.35,28.22,4.03,2.95,98.71,134.0,23.63,104.68,0.24,0.98,0.66
2021,7,14,27.69,25.23,27.8,3.32,4.3,98.72,151.88,22.85,104.48,0.03,0.97,0.62
2021,7,15,28.45,25.19,28.86,0.6,3.23,98.82,172.44,23.3,103.7,0.11,0.97,0.55
2021,7,16,27.29,24.87,27.37,1.71,2.69,98.98,182.5,23.76,102.93,0.19,0.97,0.47
2021,7,17,28.27,25.86,28.23,9.77,3.52,98.8,198.94,24.22,102.15,0.28,0.96,0.39
2021,7,18,28.88,25.62,28.98,12.82,2.8,98.57,205.31,24.55,103.17,0.36,0.97,0.44
2021,7,19,28.71,25.9,28.69,13.13,2.66,98.4,203.88,24.89,104.18,0.45,0.99,0.5
2021,7,20,28.08,26.08,28.01,17.82,2.3,98.37,254.25,25.23,105.19,0.54,1.0,0.56
2021,7,21,28.91,25.67,29.32,1.98,1.98,98.14,162.19,24.99,105.23,0.44,0.99,0.54
2021,7,22,28.45,26.06,28.6,0.89,3.84,97.97,103.88,24.76,105.27,0.35,0.99,0.53
2021,7,23,28.5,26.37,28.55,11.16,5.73,97.85,72.12,24.52,105.31,0.26,0.99,0.51
2021,7,24,28.32,26.51,28.4,8.39,4.7,97.98,132.31,24.72,105.12,0.33,0.99,0.48
2021,7,25,29.2,25.81,29.59,0.12,2.47,98.24,178.56,24.91,104.94,0.4,0.99,0.45
2021,7,26,29.19,26.3,29.2,16.87,2.41,98.13,254.44,25.1,104.75,0.48,0.99,0.42
2021,7,27,28.37,26.1,28.33,9.67,2.0,97.96,247.94,25.18,105.01,0.49,0.99,0.44
2021,7,28,28.93,26.15,29.06,8.72,2.64,97.93,217.38,25.25,105.26,0.5,1.0,0.47
2021,7,29,27.55,25.47,27.23,60.03,5.7,97.88,244.25,25.32,105.52,0.51,1.0,0.49
2021,7,30,27.28,25.9,26.99,77.77,6.0,97.82,219.19,24.88,105.29,0.3,0.99,0.45
2021,7,31,28.04,25.62,28.3,1.53,4.3,98.24,175.75,24.45,105.06,0.09,0.99,0.4
2021,8,1,28.37,25.9,28.54,0.34,3.23,98.24,207.5,24.01,104.83,-0.12,0.98,0.35
2021,8,2,27.86,25.42,27.93,1.73,2.57,98.35,221.44,24.45,105.05,0.07,0.99,0.38
2021,8,3,28.78,25.81,29.0,11.47,1.19,98.43,134.38,24.9,105.27,0.27,0.99,0.41
2021,8,4,27.34,25.94,27.37,24.05,1.81,98.47,221.31,25.34,105.49,0.48,1.0,0.43
2021,8,5,28.49,25.57,28.91,3.2,2.28,98.36,288.69,25.05,105.44,0.33,1.0,0.42
2021,8,6,29.01,25.87,29.23,3.93,2.18,98.31,247.62,24.76,105.39,0.19,0.99,0.42
2021,8,7,28.2,25.98,28.12,16.28,2.3,98.57,185.06,24.46,105.35,0.04,0.99,0.41
2021,8,8,28.03,26.01,27.9,27.87,2.85,98.76,212.19,24.66,105.0,0.15,0.99,0.35
2021,8,9,28.58,25.99,28.62,1.24,3.08,98.74,234.19,24.85,104.66,0.27,0.99,0.29
2021,8,10,28.22,26.24,28.07,1.63,4.02,98.47,221.38,25.04,104.32,0.38,0.99,0.23
2021,8,11,28.44,26.69,28.36,3.43,2.15,98.47,226.44,24.93,104.59,0.31,0.99,0.28
2021,8,12,27.53,26.4,27.3,12.21,3.07,98.63,293.88,24.82,104.85,0.24,0.99,0.33
2021,8,13,28.38,25.85,28.38,4.44,2.73,98.59,239.69,24.72,105.12,0.16,0.99,0.38
2021,8,14,28.62,26.0,28.51,8.5,3.12,98.41,238.44,24.93,105.26,0.3,0.99,0.42
2021,8,15,28.73,25.55,28.84,2.66,1.98,98.53,207.06,25.14,105.4,0.43,1.0,0.45
2021,8,16,27.88,25.83,27.94,3.93,2.47,98.76,148.25,25.36,105.54,0.56,1.0,0.49
2021,8,17,27.68,26.16,27.7,6.88,2.37,98.71,116.94,24.96,105.31,0.4,0.99,0.49
2021,8,18,27.43,25.57,27.62,5.23,2.98,98.59,161.56,24.56,105.09,0.23,0.99,0.5
2021,8,19,27.21,25.51,27.15,3.95,3.77,98.61,168.81,24.16,104.86,0.06,0.98,0.5
