Year,MO,DY,T2MDEW,PRECTOTCORR,PS,WD10M,TS,WS10M_RANGE,T2M,SUSM,SSM,SUSMA,SSMA,SMP
2018,1,11,4.32,0.0,96.15,321.75,15.03,3.4,16.9,26.36,4.04,-0.32,-0.32,0.18
2018,1,12,4.3,0.0,96.05,251.94,15.72,3.55,18.02,25.68,3.94,-0.34,-0.34,0.17
2018,1,13,4.2,0.0,96.02,302.88,16.4,3.46,18.49,25.01,3.84,-0.36,-0.35,0.17
2018,1,14,6.66,0.0,96.08,167.69,16.87,3.99,18.12,24.53,3.78,-0.36,-0.35,0.16
2018,1,15,7.32,0.0,96.06,223.44,16.7,4.58,18.33,24.06,3.72,-0.37,-0.35,0.16
2018,1,16,5.06,0.0,95.94,167.81,16.28,2.18,18.51,23.58,3.65,-0.38,-0.35,0.16
2018,1,17,5.47,0.0,95.96,200.25,16.04,2.33,17.37,23.18,3.59,-0.38,-0.36,0.16
2018,1,18,2.4,0.0,95.99,209.5,14.84,3.12,17.2,22.77,3.53,-0.38,-0.37,0.15
2018,1,19,1.51,0.0,96.04,90.81,14.93,2.69,17.48,22.36,3.47,-0.39,-0.38,0.15
2018,1,20,3.07,0.0,95.98,99.31,15.62,2.8,18.18,21.94,3.4,-0.4,-0.39,0.15
2018,1,21,4.83,0.0,95.92,72.62,16.23,2.58,18.3,21.52,3.33,-0.41,-0.41,0.14
2018,1,22,5.68,0.0,95.81,139.88,16.57,2.02,18.12,21.1,3.26,-0.42,-0.42,0.14
2018,1,23,8.78,0.0,95.71,202.25,17.34,1.45,17.79,20.77,3.23,-0.43,-0.42,0.14
2018,1,24,9.42,0.0,95.64,251.81,18.33,2.62,19.02,20.45,3.2,-0.44,-0.42,0.14
2018,1,25,9.69,0.0,95.65,263.06,18.62,1.64,19.4,20.12,3.16,-0.45,-0.42,0.14
2018,1,26,6.62,0.0,95.76,145.75,17.67,2.86,18.59,19.86,3.12,-0.45,-0.42,0.13
2018,1,27,2.37,0.0,95.82,161.94,16.85,3.13,18.36,19.6,3.08,-0.46,-0.43,0.13
2018,1,28,1.3,0.0,95.93,168.44,16.05,3.62,17.93,19.33,3.03,-0.47,-0.43,0.13
2018,1,29,0.87,0.0,96.07,226.81,16.08,4.02,18.44,19.08,3.0,-0.48,-0.44,0.13
2018,1,30,0.97,0.0,96.03,313.81,16.55,3.08,18.69,18.82,2.96,-0.48,-0.45,0.13
2018,1,31,2.42,0.0,95.95,301.31,17.59,3.75,19.58,18.57,2.92,-0.49,-0.46,0.12
2018,2,1,3.02,0.0,95.93,312.62,17.69,4.54,19.36,18.36,2.89,-0.5,-0.47,0.12
2018,2,2,3.15,0.0,95.89,220.88,18.54,2.38,20.51,18.16,2.86,-0.51,-0.47,0.12
2018,2,3,4.31,0.0,95.9,184.44,19.74,2.08,20.76,17.95,2.82,-0.52,-0.48,0.12
2018,2,4,5.92,0.0,95.93,209.38,20.68,1.25,21.09,17.87,2.88,-0.52,-0.44,0.12
2018,2,5,8.23,0.0,96.13,152.19,21.81,1.96,21.89,17.78,2.93,-0.51,-0.4,0.12
2018,2,6,9.47,0.0,96.09,214.5,21.98,3.67,21.72,17.7,2.98,-0.51,-0.36,0.12
2018,2,7,9.05,0.0,95.92,269.81,21.08,3.32,21.48,17.78,3.07,-0.49,-0.3,0.12
2018,2,8,10.1,0.0,95.84,265.56,22.32,2.3,22.15,17.86,3.17,-0.47,-0.25,0.12
2018,2,9,9.13,0.0,95.75,227.62,22.4,2.74,22.85,17.94,3.26,-0.44,-0.2,0.12
2018,2,10,9.16,0.0,95.96,221.62,23.23,0.95,22.72,18.18,3.17,-0.42,-0.24,0.12
2018,2,11,14.5,0.63,96.17,130.25,20.91,2.0,20.83,18.42,3.08,-0.39,-0.29,0.13
2018,2,12,9.56,0.32,96.22,129.38,22.74,3.02,21.93,18.67,3.0,-0.37,-0.34,0.13
2018,2,13,6.5,0.02,96.34,105.31,22.33,1.02,22.19,18.5,2.94,-0.39,-0.36,0.12
2018,2,14,9.98,0.18,96.42,299.94,21.15,5.13,20.73,18.33,2.88,-0.42,-0.39,0.12
2018,2,15,8.35,0.0,96.42,277.12,21.18,2.05,20.57,18.16,2.82,-0.44,-0.42,0.12
2018,2,16,4.44,0.0,96.25,242.44,20.08,3.43,20.76,17.95,2.79,-0.47,-0.43,0.12
2018,2,17,5.47,0.0,95.88,286.25,21.13,2.86,21.69,17.73,2.76,-0.49,-0.45,0.12
2018,2,18,6.14,0.0,95.8,229.94,22.1,2.66,22.6,17.52,2.73,-0.52,-0.46,0.12
2018,2,19,8.12,0.0,95.85,201.0,22.81,3.07,22.6,17.33,2.71,-0.54,-0.48,0.12
2018,2,20,8.33,0.0,95.84,224.81,23.58,2.53,23.85,17.14,2.69,-0.56,-0.48,0.12
2018,2,21,7.62,0.0,95.72,274.0,23.19,3.62,23.48,16.96,2.66,-0.57,-0.5,0.12
2018,2,22,3.4,0.0,95.67,183.81,23.19,3.11,24.36,16.78,2.64,-0.59,-0.5,0.11
2018,2,23,5.2,0.0,95.76,100.38,24.1,2.19,24.03,16.6,2.62,-0.6,-0.51,0.11
2018,2,24,6.99,0.0,95.91,120.75,25.5,2.5,24.46,16.42,2.6,-0.62,-0.52,0.11
2018,2,25,6.73,0.0,95.96,198.88,26.44,2.69,25.6,16.32,2.59,-0.63,-0.53,0.11
2018,2,26,8.65,0.0,95.83,251.0,26.26,3.07,26.08,16.22,2.58,-0.63,-0.53,0.11
2018,2,27,8.55,0.0,95.79,229.81,26.12,3.52,26.51,16.11,2.58,-0.64,-0.54,0.11
2018,2,28,3.26,0.0,95.8,280.62,24.74,3.47,25.43,16.0,2.55,-0.65,-0.55,0.11
2018,3,1,4.73,0.0,95.74,277.69,25.23,3.62,26.4,15.89,2.52,-0.66,-0.57,0.11
2018,3,2,5.47,0.0,95.65,243.88,26.04,4.16,26.86,15.78,2.49,-0.67,-0.58,0.11
2018,3,3,6.08,0.0,95.49,250.25,27.04,4.01,27.32,15.65,2.48,-0.68,-0.59,0.11
2018,3,4,6.51,0.0,95.52,223.12,27.72,2.8,28.16,15.53,2.46,-0.69,-0.59,0.11
2018,3,5,7.15,0.0,95.65,203.25,27.84,3.12,27.87,15.4,2.45,-0.7,-0.59,0.1
2018,3,6,8.38,0.0,95.73,198.0,28.11,3.01,27.44,15.34,2.45,-0.71,-0.59,0.1
2018,3,7,9.58,0.0,95.79,154.19,28.05,2.36,27.07,15.27,2.45,-0.71,-0.6,0.1
2018,3,8,9.19,0.0,95.81,145.44,27.94,3.92,26.85,15.2,2.45,-0.72,-0.61,0.1
2018,3,9,10.88,0.0,95.81,235.5,27.03,3.99,26.27,15.19,2.46,-0.72,-0.61,0.1
2018,3,10,7.22,0.0,95.82,227.06,27.42,4.07,26.86,15.19,2.46,-0.73,-0.61,0.1
2018,3,11,8.44,0.0,95.81,227.56,27.8,3.02,26.8,15.18,2.47,-0.73,-0.62,0.1
2018,3,12,9.77,0.02,95.79,271.06,28.9,3.04,27.85,15.18,2.73,-0.73,-0.53,0.11
2018,3,13,6.34,0.0,95.76,312.25,28.33,4.55,28.15,15.18,3.0,-0.73,-0.44,0.11
2018,3,14,4.46,0.0,95.65,232.44,28.73,2.84,28.58,15.17,3.27,-0.73,-0.36,0.11
2018,3,15,6.83,0.0,95.53,221.75,29.72,2.59,29.01,15.8,3.15,-0.68,-0.4,0.11
2018,3,16,10.44,0.59,95.69,270.75,27.87,2.62,26.49,16.43,3.02,-0.63,-0.44,0.11
2018,3,17,11.44,0.02,95.71,254.62,28.35,3.51,26.61,17.07,2.9,-0.59,-0.49,0.12
2018,3,18,8.02,0.0,95.78,256.25,29.19,2.48,27.9,16.78,2.78,-0.6,-0.51,0.11
2018,3,19,6.51,0.0,95.89,69.75,29.02,3.19,27.91,16.5,2.65,-0.62,-0.54,0.11
2018,3,20,5.27,0.0,95.72,237.88,29.26,4.3,28.32,16.21,2.52,-0.63,-0.57,0.11
2018,3,21,6.19,0.0,95.53,221.94,30.8,2.42,29.77,16.0,2.5,-0.64,-0.57,0.11
2018,3,22,9.26,0.0,95.35,216.69,31.7,2.77,30.67,15.78,2.48,-0.65,-0.58,0.11
2018,3,23,6.82,0.03,95.41,225.56,31.22,4.19,30.15,15.57,2.46,-0.66,-0.58,0.11
2018,3,24,8.88,0.0,95.65,201.62,31.04,3.82,29.12,15.46,2.46,-0.67,-0.59,0.11
2018,3,25,12.37,0.0,95.81,230.19,31.38,2.86,29.06,15.35,2.45,-0.68,-0.59,0.1
2018,3,26,9.75,0.0,95.8,233.0,30.65,3.37,28.89,15.24,2.45,-0.69,-0.6,0.1
2018,3,27,6.33,0.0,95.62,219.12,30.56,2.39,29.01,15.19,2.51,-0.7,-0.59,0.1
2018,3,28,2.95,0.0,95.54,204.0,31.17,2.92,29.88,15.15,2.58,-0.7,-0.58,0.1
2018,3,29,10.48,0.0,95.44,205.56,32.08,2.23,30.15,15.11,2.65,-0.71,-0.57,0.1
2018,3,30,12.83,0.0,95.4,190.69,32.33,5.62,30.42,17.36,4.25,-0.56,-0.11,0.13
2018,3,31,13.26,1.12,95.37,207.75,32.73,4.7,30.74,19.6,5.85,-0.41,0.36,0.15
2018,4,1,14.0,5.72,95.41,196.0,32.04,4.75,29.72,21.85,7.45,-0.25,0.83,0.17
2018,4,2,16.33,0.62,95.56,197.5,29.61,4.67,27.73,23.23,6.42,-0.17,0.51,0.17
2018,4,3,15.47,0.0,95.49,221.06,30.48,4.15,28.39,24.6,5.39,-0.1,0.19,0.18
2018,4,4,15.3,0.51,95.32,218.88,31.48,3.62,29.44,25.98,4.36,-0.02,-0.14,0.18
2018,4,5,15.11,0.97,95.21,230.94,31.69,3.34,29.83,27.56,6.11,0.08,0.34,0.2
2018,4,6,15.46,0.13,95.31,234.38,33.08,4.23,31.13,29.15,7.86,0.18,0.81,0.22
2018,4,7,13.68,0.9,95.46,216.94,31.32,3.84,30.4,30.74,9.61,0.27,1.28,0.24
2018,4,8,16.42,1.16,95.64,166.88,31.1,4.77,28.98,33.05,8.6,0.39,0.96,0.24
2018,4,9,16.81,4.11,95.69,201.75,30.87,3.62,28.69,35.35,7.6,0.51,0.64,0.25
2018,4,10,16.94,1.9,95.57,216.38,30.63,4.09,28.72,37.66,6.59,0.62,0.31,0.26
2018,4,11,15.63,0.0,95.54,233.56,31.96,3.99,29.91,38.28,7.1,0.62,0.42,0.27
2018,4,12,15.51,0.1,95.44,209.06,32.02,3.3,30.08,38.91,7.6,0.61,0.53,0.27
2018,4,13,15.41,0.14,95.54,216.0,32.62,2.85,30.25,39.54,8.11,0.61,0.64,0.28
2018,4,14,15.87,0.74,95.48,237.62,33.32,3.39,31.04,40.01,7.4,0.59,0.44,0.28
2018,4,15,14.09,0.41,95.54,201.81,33.61,4.06,31.33,40.48,6.69,0.58,0.23,0.28
2018,4,16,12.62,0.07,95.55,279.81,34.2,3.53,32.33,40.94,5.98,0.56,0.03,0.28
2018,4,17,15.19,0.21,95.54,245.75,35.28,3.02,32.81,39.98,5.93,0.45,-0.01,0.27
2018,4,18,12.36,0.4,95.39,278.25,34.64,6.09,33.33,39.02,5.88,0.34,-0.06,0.26
2018,4,19,13.73,0.59,95.2,229.69,34.8,3.95,32.88,38.05,5.83,0.23,-0.1,0.26
2018,4,20,12.87,4.86,95.18,203.75,35.55,3.76,33.78,37.07,5.81,0.14,-0.12,0.25
2018,4,21,18.16,7.4,95.28,245.75,31.87,4.18,30.99,36.08,5.8,0.05,-0.14,0.25
2018,4,22,14.4,0.0,95.31,249.56,32.97,4.84,31.8,35.1,5.78,-0.04,-0.16,0.24
2018,4,23,13.95,1.97,95.35,247.94,33.2,3.66,31.77,34.61,5.5,-0.09,-0.21,0.24
2018,4,24,16.24,3.79,95.37,216.25,32.69,4.58,31.1,34.12,5.22,-0.14,-0.26,0.23
2018,4,25,14.19,0.01,95.3,222.44,32.43,3.92,31.09,33.62,4.93,-0.19,-0.31,0.23
2018,4,26,10.98,0.0,95.21,208.88,33.21,5.45,31.32,34.22,7.2,-0.17,0.17,0.24
2018,4,27,15.33,0.0,95.39,215.62,33.99,4.41,31.87,34.82,9.47,-0.16,0.65,0.26
2018,4,28,15.4,1.66,95.38,215.62,34.54,4.6,32.45,35.41,11.74,-0.14,1.13,0.28
2018,4,29,16.63,4.81,95.21,233.38,33.02,4.28,31.99,41.93,11.69,0.17,1.08,0.32
2018,4,30,17.94,7.12,95.13,208.25,33.56,6.05,31.63,48.46,11.65,0.48,1.03,0.35
2018,5,1,21.01,11.66,95.29,207.88,31.58,4.24,30.19,54.98,11.61,0.8,0.99,0.39
2018,5,2,19.58,3.99,95.27,219.69,33.15,3.48,31.39,54.82,10.26,0.78,0.71,0.38
2018,5,3,20.44,7.58,95.44,190.75,31.09,5.4,29.51,54.65,8.92,0.77,0.44,0.37
2018,5,4,18.12,0.01,95.43,230.69,32.92,4.73,30.67,54.48,7.58,0.75,0.16,0.36
2018,5,5,17.6,0.0,95.4,236.19,34.33,5.1,32.34,52.25,7.82,0.64,0.21,0.35
2018,5,6,18.06,0.13,95.41,235.75,34.98,3.7,33.17,50.01,8.06,0.53,0.26,0.34
2018,5,7,16.74,0.05,95.3,238.69,35.1,4.45,33.42,47.78,8.3,0.42,0.3,0.33
2018,5,8,16.73,0.0,95.17,234.69,35.74,4.08,33.94,47.71,8.76,0.42,0.44,0.33
2018,5,9,17.71,2.35,95.28,219.19,35.69,5.53,33.56,47.65,9.22,0.41,0.57,0.33
2018,5,10,18.16,0.89,95.41,237.0,34.83,3.54,32.94,47.58,9.68,0.41,0.71,0.34
2018,5,11,16.85,2.04,95.32,255.38,34.48,3.95,32.9,48.34,9.35,0.46,0.63,0.34
2018,5,12,18.12,1.42,95.24,248.44,35.08,3.38,32.96,49.1,9.02,0.51,0.55,0.34
2018,5,13,17.39,3.23,95.27,241.31,33.1,3.08,31.73,49.86,8.68,0.56,0.47,0.34
2018,5,14,18.03,5.81,95.42,163.62,31.76,4.23,30.19,48.95,8.35,0.53,0.41,0.34
2018,5,15,18.12,0.93,95.3,204.44,32.04,3.72,30.0,48.04,8.02,0.5,0.36,0.33
2018,5,16,16.67,0.05,95.15,222.12,33.25,4.84,31.66,47.14,7.69,0.47,0.31,0.32
2018,5,17,18.39,1.63,95.1,221.0,34.42,4.25,32.47,46.6,7.88,0.47,0.37,0.32
2018,5,18,18.3,2.73,95.07,249.44,34.33,4.02,32.62,46.07,8.08,0.46,0.44,0.32
2018,5,19,17.42,0.15,95.0,204.81,34.8,5.78,32.83,45.54,8.27,0.46,0.51,0.32
2018,5,20,18.73,0.26,95.08,205.69,34.55,4.44,32.53,46.46,9.08,0.53,0.63,0.33
2018,5,21,20.45,5.77,95.17,190.38,32.55,4.62,31.0,47.39,9.9,0.6,0.76,0.34
2018,5,22,19.05,0.76,95.16,204.62,34.21,5.24,32.12,48.31,10.71,0.67,0.88,0.35
2018,5,23,19.11,0.15,95.12,207.31,34.16,6.38,32.08,48.57,9.78,0.65,0.63,0.34
2018,5,24,19.32,0.32,95.06,234.25,33.1,4.23,31.21,48.83,8.85,0.63,0.37,0.34
2018,5,25,19.38,0.05,95.0,191.0,33.94,4.89,31.62,49.09,7.92,0.61,0.12,0.34
2018,5,26,19.85,0.01,95.02,177.06,34.91,6.23,32.31,47.88,7.69,0.5,0.03,0.33
2018,5,27,20.01,0.0,94.99,161.75,35.39,5.79,32.62,46.66,7.45,0.39,-0.05,0.32
2018,5,28,19.68,0.01,94.8,184.19,35.6,6.23,32.98,45.44,7.22,0.27,-0.14,0.31
2018,5,29,18.9,0.01,94.66,220.19,36.24,4.61,34.25,44.65,7.52,0.18,-0.13,0.31
2018,5,30,18.15,2.12,94.75,211.81,36.65,6.34,34.22,43.86,7.82,0.09,-0.12,0.3
2018,5,31,20.07,2.39,95.01,209.31,34.72,4.63,32.87,43.08,8.12,-0.0,-0.11,0.3
2018,6,1,22.08,0.18,95.22,209.69,29.79,4.52,28.72,43.3,7.93,-0.05,-0.18,0.3
2018,6,2,20.19,0.23,95.16,236.12,32.87,1.79,31.01,43.52,7.75,-0.09,-0.25,0.3
2018,6,3,18.25,0.3,94.93,237.88,35.38,4.99,32.96,43.74,7.56,-0.13,-0.33,0.3
2018,6,4,19.52,0.13,94.83,172.0,33.38,2.83,31.75,44.76,9.02,-0.15,-0.18,0.32
2018,6,5,20.86,2.29,94.99,154.5,31.62,3.47,30.25,45.79,10.48,-0.17,-0.03,0.33
2018,6,6,20.91,0.38,95.13,189.19,31.58,3.64,29.92,46.82,11.94,-0.19,0.12,0.34
2018,6,7,21.62,1.58,94.86,226.19,31.58,4.25,30.17,49.34,11.46,-0.18,-0.0,0.36
2018,6,8,22.12,5.78,94.67,241.25,31.15,4.64,29.98,51.86,10.98,-0.16,-0.13,0.37
2018,6,9,22.01,3.27,94.5,230.19,28.8,4.45,27.91,54.38,10.5,-0.14,-0.25,0.38
2018,6,10,21.78,1.23,94.42,267.56,29.48,4.28,28.09,56.35,10.53,-0.15,-0.31,0.39
2018,6,11,23.09,5.5,94.47,268.12,28.32,3.65,27.56,58.33,10.55,-0.16,-0.38,0.4
2018,6,12,23.04,3.87,94.5,262.31,27.48,4.53,27.14,60.3,10.57,-0.17,-0.44,0.42
2018,6,13,20.89,0.59,94.58,255.38,32.18,4.73,30.89,59.58,9.68,-0.26,-0.64,0.41
2018,6,14,20.28,0.0,94.71,253.88,33.58,6.52,32.37,58.85,8.79,-0.34,-0.83,0.4
2018,6,15,18.22,0.0,94.84,281.94,34.9,5.26,33.29,58.12,7.89,-0.42,-1.02,0.39
2018,6,16,18.64,1.35,94.95,274.81,33.83,4.71,32.53,55.84,7.95,-0.56,-1.1,0.37
2018,6,17,18.14,0.32,94.91,273.5,34.35,4.64,32.73,53.57,8.0,-0.69,-1.17,0.36
2018,6,18,18.33,0.59,94.86,267.38,34.33,5.28,32.26,51.29,8.05,-0.83,-1.25,0.35
2018,6,19,19.72,1.41,94.87,256.31,33.84,4.11,31.72,50.58,8.58,-0.93,-1.25,0.35
2018,6,20,21.62,1.19,94.97,241.31,31.17,3.02,29.69,49.87,9.1,-1.03,-1.25,0.35
2018,6,21,21.55,21.56,95.01,203.25,29.73,4.12,28.79,49.16,9.62,-1.12,-1.24,0.34
2018,6,22,22.61,9.45,94.99,245.81,27.16,3.2,26.74,49.13,9.74,-1.21,-1.3,0.35
2018,6,23,20.08,0.05,94.97,218.81,31.11,3.85,29.1,49.1,9.87,-1.29,-1.35,0.35
2018,6,24,21.7,1.13,94.98,237.62,28.73,3.93,28.08,49.06,9.99,-1.38,-1.41,0.35
2018,6,25,21.13,0.13,94.84,241.75,29.6,5.14,28.73,52.26,12.08,-1.38,-1.15,0.38
2018,6,26,21.32,2.61,94.74,260.94,28.01,4.24,27.33,55.46,14.16,-1.37,-0.89,0.41
2018,6,27,21.98,11.67,94.67,248.75,26.16,2.82,25.67,58.66,16.25,-1.37,-0.63,0.44
2018,6,28,21.17,17.8,94.83,221.44,25.59,3.98,25.22,61.61,16.13,-1.38,-0.73,0.46
2018,6,29,20.29,3.63,95.02,223.25,28.03,3.48,26.98,64.55,16.01,-1.38,-0.83,0.47
2018,6,30,21.26,4.85,95.07,253.44,29.25,3.39,28.15,67.49,15.89,-1.39,-0.94,0.49
2018,7,1,21.44,4.3,95.12,243.88,27.05,4.08,26.62,69.88,15.39,-1.41,-1.14,0.5
2018,7,2,21.33,5.29,95.03,257.62,28.81,5.58,27.94,72.26,14.89,-1.42,-1.35,0.51
2018,7,3,22.09,7.35,94.96,246.5,28.16,4.6,27.62,74.65,14.4,-1.44,-1.55,0.52
2018,7,4,21.47,2.17,94.98,262.56,27.75,5.3,27.19,76.53,16.31,-1.46,-1.18,0.55
2018,7,5,21.65,0.72,94.96,274.06,27.09,5.62,26.44,78.4,18.22,-1.49,-0.82,0.57
2018,7,6,21.55,1.89,94.75,200.81,28.41,3.25,27.12,80.27,20.14,-1.51,-0.45,0.59
2018,7,7,21.34,3.16,94.61,183.56,29.22,3.16,27.66,86.97,21.23,-1.32,-0.24,0.64
2018,7,8,23.35,8.4,94.45,218.0,26.88,3.09,26.44,93.66,22.32,-1.14,-0.03,0.68
2018,7,9,24.15,9.07,94.32,118.19,28.14,4.93,27.53,100.36,23.41,-0.95,0.18,0.73
2018,7,10,22.15,2.48,94.55,243.56,27.44,6.05,26.86,107.56,23.9,-0.72,0.27,0.77
2018,7,11,22.3,5.53,94.63,251.5,26.07,3.95,25.65,114.76,24.39,-0.49,0.36,0.82
2018,7,12,22.31,2.16,94.52,265.62,27.27,2.89,26.48,121.96,24.87,-0.26,0.45,0.86
2018,7,13,22.98,9.19,94.48,269.94,27.38,2.48,26.67,128.63,24.92,-0.01,0.45,0.9
2018,7,14,22.81,15.27,94.47,283.0,25.3,2.48,24.98,135.29,24.97,0.24,0.45,0.94
2018,7,15,23.76,38.3,94.22,297.12,25.12,3.8,25.12,141.95,25.01,0.49,0.45,0.98
2018,7,16,23.98,15.64,94.24,273.0,26.31,4.4,26.02,142.27,24.97,0.48,0.42,0.98
2018,7,17,22.99,7.99,94.43,260.31,25.96,6.07,25.83,142.59,24.93,0.48,0.39,0.99
2018,7,18,23.11,0.63,94.64,259.0,26.56,4.37,26.27,142.91,24.88,0.47,0.36,0.99
2018,7,19,23.15,4.23,94.63,282.0,25.46,3.78,25.39,143.32,24.98,0.48,0.4,0.99
2018,7,20,23.63,55.3,94.56,292.25,24.94,2.7,25.01,143.73,25.08,0.5,0.44,0.99
2018,7,21,23.49,74.0,94.53,282.19,24.52,3.77,24.65,144.14,25.19,0.51,0.49,1.0
2018,7,22,23.12,35.65,94.6,268.75,24.98,4.02,24.96,143.56,24.75,0.44,0.22,0.99
2018,7,23,22.48,0.14,94.72,247.81,26.0,4.58,25.72,142.97,24.31,0.36,-0.05,0.98
2018,7,24,22.85,0.29,94.93,253.94,26.18,3.78,25.9,142.39,23.87,0.29,-0.32,0.98
2018,7,25,23.06,1.77,94.95,256.38,25.87,4.36,25.73,141.76,23.95,0.16,-0.3,0.97
2018,7,26,22.76,1.29,95.0,261.44,25.87,4.73,25.69,141.14,24.02,0.04,-0.28,0.97
2018,7,27,22.26,1.28,94.99,276.75,25.78,4.49,25.33,140.51,24.1,-0.09,-0.26,0.97
2018,7,28,22.58,1.08,94.95,283.06,25.98,4.34,25.57,141.1,24.4,-0.02,-0.08,0.97
2018,7,29,23.11,10.96,94.85,278.38,25.54,3.44,25.39,141.68,24.7,0.05,0.11,0.98
2018,7,30,23.0,7.39,94.84,268.31,25.44,4.39,25.4,142.27,25.0,0.13,0.29,0.98
2018,7,31,22.73,2.88,94.85,267.25,25.44,4.65,25.24,142.04,24.67,0.03,0.04,0.98
2018,8,1,22.53,6.75,94.94,262.0,25.47,4.44,25.38,141.8,24.35,-0.06,-0.22,0.98
2018,8,2,22.35,2.61,95.06,263.0,25.58,3.58,25.37,141.57,24.02,-0.16,-0.47,0.97
2018,8,3,22.58,9.35,95.07,269.88,25.35,4.85,25.23,141.33,24.27,-0.22,-0.28,0.97
2018,8,4,22.57,0.47,95.03,279.81,25.93,4.57,25.79,141.08,24.51,-0.27,-0.08,0.97
2018,8,5,22.72,0.54,94.98,281.31,25.44,4.66,25.38,140.83,24.76,-0.33,0.11,0.97
2018,8,6,22.48,3.48,94.8,270.75,24.26,3.88,24.29,141.72,24.91,-0.11,0.21,0.98
2018,8,7,22.49,22.57,94.53,274.5,23.73,4.79,23.79,142.61,25.06,0.1,0.32,0.99
2018,8,8,22.16,20.13,94.51,255.12,24.42,4.6,24.37,143.5,25.2,0.32,0.42,0.99
2018,8,9,22.26,0.4,94.95,257.12,25.44,3.09,24.98,143.78,25.24,0.36,0.44,0.99
2018,8,10,23.23,9.9,94.97,274.44,26.37,3.1,25.9,144.06,25.29,0.41,0.45,1.0
2018,8,11,24.01,6.78,94.68,291.75,26.33,1.87,25.99,144.34,25.33,0.45,0.47,1.0
2018,8,12,24.26,9.22,94.45,218.25,26.28,2.59,26.06,144.41,25.32,0.47,0.46,1.0
2018,8,13,23.65,20.66,94.59,302.69,25.32,4.25,25.3,144.49,25.31,0.48,0.46,1.0
2018,8,14,23.77,46.52,94.48,297.69,25.01,2.5,25.03,144.57,25.3,0.5,0.46,1.0
2018,8,15,24.76,50.94,94.32,90.25,25.69,1.96,25.84,144.57,25.31,0.5,0.46,1.0
2018,8,16,24.08,5.04,94.39,145.62,26.31,4.2,26.15,144.57,25.33,0.5,0.47,1.0
2018,8,17,23.55,3.0,94.54,191.25,27.57,3.01,26.8,144.57,25.34,0.5,0.47,1.0
2018,8,18,23.35,5.31,94.58,284.62,25.85,2.94,25.49,144.5,25.19,0.46,0.34,1.0
2018,8,19,24.4,25.49,94.45,224.31,25.14,5.43,25.25,144.42,25.04,0.43,0.22,1.0
2018,8,20,23.6,3.19,94.5,130.88,26.54,2.53,26.11,144.35,24.88,0.39,0.09,1.0
2018,8,21,23.05,5.98,94.75,232.75,25.13,3.36,25.1,143.96,24.85,0.22,0.06,0.99
2018,8,22,22.61,0.9,94.93,258.5,24.92,4.74,24.8,143.56,24.82,0.05,0.03,0.99
2018,8,23,23.3,1.2,94.96,273.5,26.01,3.88,25.66,143.17,24.78,-0.13,0.0,0.99
2018,8,24,23.48,4.99,94.93,277.62,25.21,4.34,25.21,143.54,24.91,0.03,0.1,0.99
2018,8,25,22.96,19.24,94.85,288.88,24.9,3.91,24.88,143.92,25.03,0.18,0.2,0.99
2018,8,26,22.46,106.29,94.71,290.62,23.23,2.17,23.39,144.29,25.15,0.34,0.29,1.0
2018,8,27,22.62,22.66,94.66,276.25,23.53,2.63,23.62,144.2,25.08,0.3,0.24,1.0
2018,8,28,22.93,1.79,94.73,252.56,24.23,3.05,24.18,144.1,25.02,0.26,0.19,0.99
2018,8,29,22.48,3.31,95.04,252.94,24.82,2.73,24.54,144.01,24.95,0.22,0.14,0.99
2018,8,30,23.1,4.14,95.01,271.06,24.56,3.79,24.62,144.11,25.03,0.3,0.23,0.99
2018,8,31,23.07,2.17,95.03,267.25,24.76,2.78,24.69,144.21,25.11,0.37,0.33,1.0
2018,9,1,23.04,7.7,95.07,303.0,24.37,1.59,24.37,144.31,25.19,0.45,0.42,1.0
2018,9,2,22.68,11.79,95.17,263.81,24.11,3.31,24.14,144.17,25.18,0.38,0.4,1.0
2018,9,3,22.96,2.23,95.19,269.62,24.73,4.04,24.68,144.03,25.16,0.31,0.37,1.0
2018,9,4,22.68,2.7,95.22,271.88,24.81,3.86,24.69,143.89,25.14,0.24,0.35,0.99
2018,9,5,22.41,16.08,95.06,263.62,23.68,4.04,23.76,143.85,24.84,0.21,0.13,0.99
2018,9,6,22.55,37.76,94.72,271.5,23.48,2.98,23.6,143.81,24.54,0.19,-0.1,0.99
2018,9,7,21.91,10.85,94.93,256.31,23.53,5.55,23.52,143.77,24.23,0.17,-0.33,0.99
2018,9,8,21.9,0.16,95.24,274.44,24.19,2.08,23.9,143.56,24.27,0.11,-0.27,0.99
2018,9,9,21.41,0.01,95.42,288.75,24.33,1.66,24.17,143.34,24.31,0.05,-0.22,0.99
2018,9,10,22.21,1.0,95.6,281.25,24.73,1.12,24.64,143.13,24.35,-0.01,-0.17,0.98
2018,9,11,22.33,1.68,95.63,287.25,24.8,1.75,24.67,141.59,23.22,-0.51,-0.89,0.97
2018,9,12,22.2,0.57,95.45,276.69,24.92,1.96,24.75,140.05,22.09,-1.0,-1.62,0.95
2018,9,13,22.4,0.16,95.38,281.06,24.44,2.37,24.52,138.51,20.97,-1.5,-2.35,0.94
2018,9,14,20.65,0.95,95.45,261.75,24.51,3.48,24.87,140.17,22.4,-0.9,-1.38,0.96
